gbifID	abstract	accessRights	accrualMethod	accrualPeriodicity	accrualPolicy	alternative	audience	available	bibliographicCitation	conformsTo	contributor	coverage	created	creator	date	dateAccepted	dateCopyrighted	dateSubmitted	description	educationLevel	extent	format	hasFormat	hasPart	hasVersion	identifier	instructionalMethod	isFormatOf	isPartOf	isReferencedBy	isReplacedBy	isRequiredBy	isVersionOf	issued	language	license	mediator	medium	modified	provenance	publisher	references	relation	replaces	requires	rights	rightsHolder	source	spatial	subject	tableOfContents	temporal	title	type	valid	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	occurrenceStatus	preparations	disposition	associatedMedia	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOccurrences	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	samplingEffort	sampleSizeValue	sampleSizeUnit	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	country	countryCode	stateProvince	county	municipality	locality	verbatimLocality	minimumElevationInMeters	maximumElevationInMeters	verbatimElevation	minimumDepthInMeters	maximumDepthInMeters	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinates	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceVerificationStatus	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	identificationQualifier	typeStatus	identifiedBy	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	family	genus	subgenus	specificEpithet	infraspecificEpithet	taxonRank	verbatimTaxonRank	scientificNameAuthorship	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks
1501500060																										BDBCV:BDBCV-General:1635636									Es				27/2/2017 18:59:45																				BDBCV	BDBCV-General			HumanObservation				BDBCV:BDBCV-General:1635636	1635636		G. Mateo Sanz																																	2012	12	15												Europe				EspaÃ±a	ES	VALENCIA		TOUS	Coves del Puig												39.19	-0.59		707.00			30SYJ0741																																			G. Mateo Sanz	15/12/2012 0:00:00												Convolvulus lanuginosus								Plantae	Magnoliophyta	Rosopsida	Solanales	Convolvulaceae	Convolvulus		lanuginosus				Desr. in Lam.					
1501500054																										BDBCV:BDBCV-General:1635635									Es				27/2/2017 18:59:45																				BDBCV	BDBCV-General			HumanObservation				BDBCV:BDBCV-General:1635635	1635635		G. Mateo Sanz																																	2012	12	15												Europe				EspaÃ±a	ES	VALENCIA		TOUS	Coves del Puig												39.19	-0.58		707.00			30SYJ0841																																			G. Mateo Sanz	15/12/2012 0:00:00												Convolvulus lanuginosus								Plantae	Magnoliophyta	Rosopsida	Solanales	Convolvulaceae	Convolvulus		lanuginosus				Desr. in Lam.					
1501499576																										BDBCV:BDBCV-General:1635141									Es				27/2/2017 18:54:31																				BDBCV	BDBCV-General			HumanObservation				BDBCV:BDBCV-General:1635141	1635141		G. Mateo Sanz																																	2012	12	2												Europe				EspaÃ±a	ES	VALENCIA		SERRA	Barranco de la UmbrÃ­a												39.69	-0.41		707.00			30SYJ2197																																			G. Mateo Sanz	2/12/2012 0:00:00												Convolvulus lanuginosus								Plantae	Magnoliophyta	Rosopsida	Solanales	Convolvulaceae	Convolvulus		lanuginosus				Desr. in Lam.					
1501497197																										BDBCV:BDBCV-General:1632767									Es				27/2/2017 18:28:52																				BDBCV	BDBCV-General			HumanObservation				BDBCV:BDBCV-General:1632767	1632767		G. Mateo Sanz																																	2012	10	18												Europe				EspaÃ±a	ES	VALENCIA		SERRA	Barranco de la Huella												39.69	-0.49		707.00			30SYJ1496																																			G. Mateo Sanz	18/10/2012 0:00:00												Convolvulus lanuginosus								Plantae	Magnoliophyta	Rosopsida	Solanales	Convolvulaceae	Convolvulus		lanuginosus				Desr. in Lam.					
1501495100																										BDBCV:BDBCV-General:1630674									Es				27/2/2017 18:05:02																				BDBCV	BDBCV-General			HumanObservation				BDBCV:BDBCV-General:1630674	1630674		G. Mateo Sanz																																	2013	1	20												Europe				EspaÃ±a	ES	VALENCIA		LLIRIA	Barranco de Crispina												39.67	-0.62		707.00			30SYJ0394																																			G. Mateo Sanz	20/1/2013 0:00:00												Convolvulus lanuginosus								Plantae	Magnoliophyta	Rosopsida	Solanales	Convolvulaceae	Convolvulus		lanuginosus				Desr. in Lam.					
1501495097																										BDBCV:BDBCV-General:1630673									Es				27/2/2017 18:05:01																				BDBCV	BDBCV-General			HumanObservation				BDBCV:BDBCV-General:1630673	1630673		G. Mateo Sanz																																	2013	1	20												Europe				EspaÃ±a	ES	VALENCIA		LLIRIA	Barranco de Crispina												39.66	-0.62		707.00			30SYJ0393																																			G. Mateo Sanz	20/1/2013 0:00:00												Convolvulus lanuginosus								Plantae	Magnoliophyta	Rosopsida	Solanales	Convolvulaceae	Convolvulus		lanuginosus				Desr. in Lam.					
1501494565																										BDBCV:BDBCV-General:1630144									Es				27/2/2017 17:58:17																				BDBCV	BDBCV-General			HumanObservation				BDBCV:BDBCV-General:1630144	1630144		G. Mateo Sanz																																	2013	1	19												Europe				EspaÃ±a	ES	VALENCIA		TORRENT	Barranco de Cortichelles												39.41	-0.56		707.00			30SYJ0965																																			G. Mateo Sanz	19/1/2013 0:00:00												Convolvulus lanuginosus								Plantae	Magnoliophyta	Rosopsida	Solanales	Convolvulaceae	Convolvulus		lanuginosus				Desr. in Lam.					
1501494561																										BDBCV:BDBCV-General:1630145									Es				27/2/2017 17:58:18																				BDBCV	BDBCV-General			HumanObservation				BDBCV:BDBCV-General:1630145	1630145		G. Mateo Sanz																																	2013	1	19												Europe				EspaÃ±a	ES	VALENCIA		TORRENT	Barranco de Cortichelles												39.41	-0.57		707.00			30SYJ0865																																			G. Mateo Sanz	19/1/2013 0:00:00												Convolvulus lanuginosus								Plantae	Magnoliophyta	Rosopsida	Solanales	Convolvulaceae	Convolvulus		lanuginosus				Desr. in Lam.					
1501494547																										BDBCV:BDBCV-General:1630146									Es				27/2/2017 17:58:19																				BDBCV	BDBCV-General			HumanObservation				BDBCV:BDBCV-General:1630146	1630146		G. Mateo Sanz																																	2013	1	19												Europe				EspaÃ±a	ES	VALENCIA		TORRENT	Barranco de Cortichelles												39.41	-0.59		707.00			30SYJ0765																																			G. Mateo Sanz	19/1/2013 0:00:00												Convolvulus lanuginosus								Plantae	Magnoliophyta	Rosopsida	Solanales	Convolvulaceae	Convolvulus		lanuginosus				Desr. in Lam.					
1501494272																										BDBCV:BDBCV-General:1629851									Es				27/2/2017 17:54:50																				BDBCV	BDBCV-General			HumanObservation				BDBCV:BDBCV-General:1629851	1629851		G. Mateo Sanz																																	2013	1	22												Europe				EspaÃ±a	ES	VALENCIA		CHESTE	Barranco de CaÃ±adafrÃ­a												39.51	-0.67		707.00			30SXJ9976																																			G. Mateo Sanz	22/1/2013 0:00:00												Convolvulus lanuginosus								Plantae	Magnoliophyta	Rosopsida	Solanales	Convolvulaceae	Convolvulus		lanuginosus				Desr. in Lam.					
1501489630																										BDBCV:BDBCV-General:1625103									Es				27/2/2017 16:54:51																				BDBCV	BDBCV-General			HumanObservation				BDBCV:BDBCV-General:1625103	1625103		G. Mateo Sanz																																	2012	10	6												Europe				EspaÃ±a	ES	CASTELLON		SEGORBE	Arguinas												39.75	-0.40		707.00			30SYK2203																																			G. Mateo Sanz	6/10/2012 0:00:00												Convolvulus lanuginosus								Plantae	Magnoliophyta	Rosopsida	Solanales	Convolvulaceae	Convolvulus		lanuginosus				Desr. in Lam.					
1501489212																										BDBCV:BDBCV-General:1624672									Es				27/2/2017 16:48:57																				BDBCV	BDBCV-General			HumanObservation				BDBCV:BDBCV-General:1624672	1624672		G. Mateo Sanz																																	2012	12	2												Europe				EspaÃ±a	ES	VALENCIA		SERRA	Barranc dels Tramussos												39.69	-0.42		707.00			30SYJ2097																																			G. Mateo Sanz	2/12/2012 0:00:00												Convolvulus lanuginosus								Plantae	Magnoliophyta	Rosopsida	Solanales	Convolvulaceae	Convolvulus		lanuginosus				Desr. in Lam.					
1501489010																										BDBCV:BDBCV-General:1624471									Es				27/2/2017 16:46:28																				BDBCV	BDBCV-General			HumanObservation				BDBCV:BDBCV-General:1624471	1624471		G. Mateo Sanz																																	2012	12	7												Europe				EspaÃ±a	ES	CASTELLON		LA LLOSA	Barranc del Cabell Negre												39.76	-0.22		707.00			30SYK3705																																			G. Mateo Sanz	7/12/2012 0:00:00												Convolvulus lanuginosus								Plantae	Magnoliophyta	Rosopsida	Solanales	Convolvulaceae	Convolvulus		lanuginosus				Desr. in Lam.					
1501487091																										BDBCV:BDBCV-General:1622626									Es				27/2/2017 16:24:43																				BDBCV	BDBCV-General			HumanObservation				BDBCV:BDBCV-General:1622626	1622626		G. Mateo Sanz																																	2012	11	5												Europe				EspaÃ±a	ES	VALENCIA		CHESTE	Alto Albarda												39.48	-0.62		707.00			30SYJ0473																																			G. Mateo Sanz	5/11/2012 0:00:00												Convolvulus lanuginosus								Plantae	Magnoliophyta	Rosopsida	Solanales	Convolvulaceae	Convolvulus		lanuginosus				Desr. in Lam.					
1501486928																										BDBCV:BDBCV-General:1622490									Es				27/2/2017 16:23:02																				BDBCV	BDBCV-General			HumanObservation				BDBCV:BDBCV-General:1622490	1622490		G. Mateo Sanz																																	2012	11	27												Europe				EspaÃ±a	ES	VALENCIA		ONTINYENT	Alt de les Olles												38.81	-0.58		707.00			30SYH0998																																			G. Mateo Sanz	27/11/2012 0:00:00												Convolvulus lanuginosus								Plantae	Magnoliophyta	Rosopsida	Solanales	Convolvulaceae	Convolvulus		lanuginosus				Desr. in Lam.					
1501486100																										BDBCV:BDBCV-General:1621649									Es				27/2/2017 16:13:21																				BDBCV	BDBCV-General			HumanObservation				BDBCV:BDBCV-General:1621649	1621649		G. Mateo Sanz																																	2013	2	9												Europe				EspaÃ±a	ES	CASTELLON		SEGORBE	Barranco del Juncar												39.78	-0.42		707.00			30SYK2007																																			G. Mateo Sanz	9/2/2013 0:00:00												Convolvulus lanuginosus								Plantae	Magnoliophyta	Rosopsida	Solanales	Convolvulaceae	Convolvulus		lanuginosus				Desr. in Lam.					
1501485872																										BDBCV:BDBCV-General:1621398									Es				27/2/2017 16:10:31																				BDBCV	BDBCV-General			HumanObservation				BDBCV:BDBCV-General:1621398	1621398		G. Mateo Sanz																																	2013	3	3												Europe				EspaÃ±a	ES	VALENCIA		SIMAT DE VALLDIGNA	RacÃ³ de les Voltes												39.04	-0.33		707.00			30SYJ3025																																			G. Mateo Sanz	3/3/2013 0:00:00												Convolvulus lanuginosus								Plantae	Magnoliophyta	Rosopsida	Solanales	Convolvulaceae	Convolvulus		lanuginosus				Desr. in Lam.					
1501485825																										BDBCV:BDBCV-General:1621368									Es				27/2/2017 16:10:09																				BDBCV	BDBCV-General			HumanObservation				BDBCV:BDBCV-General:1621368	1621368		G. Mateo Sanz																																	2013	2	9												Europe				EspaÃ±a	ES	CASTELLON		SEGORBE	Barranco de la Saborita												39.76	-0.42		707.00			30SYK2004																																			G. Mateo Sanz	9/2/2013 0:00:00												Convolvulus lanuginosus								Plantae	Magnoliophyta	Rosopsida	Solanales	Convolvulaceae	Convolvulus		lanuginosus				Desr. in Lam.					
1501485337																										BDBCV:BDBCV-General:1620867									Es				27/2/2017 16:04:05																				BDBCV	BDBCV-General			HumanObservation				BDBCV:BDBCV-General:1620867	1620867		G. Mateo Sanz																																	2013	3	3												Europe				EspaÃ±a	ES	VALENCIA		SIMAT DE VALLDIGNA	MontaÃ±eta												39.04	-0.31		707.00			30SYJ3225																																			G. Mateo Sanz	3/3/2013 0:00:00												Convolvulus lanuginosus								Plantae	Magnoliophyta	Rosopsida	Solanales	Convolvulaceae	Convolvulus		lanuginosus				Desr. in Lam.					
1501485316																										BDBCV:BDBCV-General:1620826									Es				27/2/2017 16:03:38																				BDBCV	BDBCV-General			HumanObservation				BDBCV:BDBCV-General:1620826	1620826		G. Mateo Sanz																																	2013	2	9												Europe				EspaÃ±a	ES	CASTELLON		SEGORBE	Barranco de Hoyacases												39.79	-0.44		707.00			30SYK1807																																			G. Mateo Sanz	9/2/2013 0:00:00												Convolvulus lanuginosus								Plantae	Magnoliophyta	Rosopsida	Solanales	Convolvulaceae	Convolvulus		lanuginosus				Desr. in Lam.					
1501485296																										BDBCV:BDBCV-General:1620866									Es				27/2/2017 16:04:05																				BDBCV	BDBCV-General			HumanObservation				BDBCV:BDBCV-General:1620866	1620866		G. Mateo Sanz																																	2013	3	3												Europe				EspaÃ±a	ES	VALENCIA		SIMAT DE VALLDIGNA	MontaÃ±eta												39.04	-0.32		707.00			30SYJ3125																																			G. Mateo Sanz	3/3/2013 0:00:00												Convolvulus lanuginosus								Plantae	Magnoliophyta	Rosopsida	Solanales	Convolvulaceae	Convolvulus		lanuginosus				Desr. in Lam.					
1501485268																										BDBCV:BDBCV-General:1620824									Es				27/2/2017 16:03:37																				BDBCV	BDBCV-General			HumanObservation				BDBCV:BDBCV-General:1620824	1620824		G. Mateo Sanz																																	2013	2	9												Europe				EspaÃ±a	ES	CASTELLON		SEGORBE	Barranco de Hoyacases												39.78	-0.43		707.00			30SYK1907																																			G. Mateo Sanz	9/2/2013 0:00:00												Convolvulus lanuginosus								Plantae	Magnoliophyta	Rosopsida	Solanales	Convolvulaceae	Convolvulus		lanuginosus				Desr. in Lam.					
1501483951																										BDBCV:BDBCV-General:1619504									Es				27/2/2017 15:48:26																				BDBCV	BDBCV-General			HumanObservation				BDBCV:BDBCV-General:1619504	1619504		G. Mateo Sanz																																	2013	3	3												Europe				EspaÃ±a	ES	VALENCIA		SIMAT DE VALLDIGNA	RacÃ³ de les Voltes												39.04	-0.33		707.00			30SYJ3025																																			G. Mateo Sanz	3/3/2013 0:00:00												Convolvulus lanuginosus								Plantae	Magnoliophyta	Rosopsida	Solanales	Convolvulaceae	Convolvulus		lanuginosus				Desr. in Lam.					
1501483553																										BDBCV:BDBCV-General:1619080									Es				27/2/2017 15:43:42																				BDBCV	BDBCV-General			HumanObservation				BDBCV:BDBCV-General:1619080	1619080		G. Mateo Sanz																																	2013	3	3												Europe				EspaÃ±a	ES	VALENCIA		SIMAT DE VALLDIGNA	MontaÃ±eta												39.04	-0.31		707.00			30SYJ3225																																			G. Mateo Sanz	3/3/2013 0:00:00												Convolvulus lanuginosus								Plantae	Magnoliophyta	Rosopsida	Solanales	Convolvulaceae	Convolvulus		lanuginosus				Desr. in Lam.					
1501483547																										BDBCV:BDBCV-General:1619079									Es				27/2/2017 15:43:41																				BDBCV	BDBCV-General			HumanObservation				BDBCV:BDBCV-General:1619079	1619079		G. Mateo Sanz																																	2013	3	3												Europe				EspaÃ±a	ES	VALENCIA		SIMAT DE VALLDIGNA	MontaÃ±eta												39.04	-0.32		707.00			30SYJ3125																																			G. Mateo Sanz	3/3/2013 0:00:00												Convolvulus lanuginosus								Plantae	Magnoliophyta	Rosopsida	Solanales	Convolvulaceae	Convolvulus		lanuginosus				Desr. in Lam.					
1501482919																										BDBCV:BDBCV-General:1618440									Es				27/2/2017 15:36:32																				BDBCV	BDBCV-General			HumanObservation				BDBCV:BDBCV-General:1618440	1618440		G. Mateo Sanz																																	2013	3	3												Europe				EspaÃ±a	ES	VALENCIA		SIMAT DE VALLDIGNA	Barranco de Palomara												39.03	-0.33		707.00			30SYJ3023																																			G. Mateo Sanz	3/3/2013 0:00:00												Convolvulus lanuginosus								Plantae	Magnoliophyta	Rosopsida	Solanales	Convolvulaceae	Convolvulus		lanuginosus				Desr. in Lam.					
1501482894																										BDBCV:BDBCV-General:1618436									Es				27/2/2017 15:36:29																				BDBCV	BDBCV-General			HumanObservation				BDBCV:BDBCV-General:1618436	1618436		G. Mateo Sanz																																	2013	3	3												Europe				EspaÃ±a	ES	VALENCIA		SIMAT DE VALLDIGNA	Barranco de Palomara												39.04	-0.34		707.00			30SYJ2924																																			G. Mateo Sanz	3/3/2013 0:00:00												Convolvulus lanuginosus								Plantae	Magnoliophyta	Rosopsida	Solanales	Convolvulaceae	Convolvulus		lanuginosus				Desr. in Lam.					
1501482891																										BDBCV:BDBCV-General:1618438									Es				27/2/2017 15:36:31																				BDBCV	BDBCV-General			HumanObservation				BDBCV:BDBCV-General:1618438	1618438		G. Mateo Sanz																																	2013	3	3												Europe				EspaÃ±a	ES	VALENCIA		SIMAT DE VALLDIGNA	Barranco de Palomara												39.03	-0.33		707.00			30SYJ3024																																			G. Mateo Sanz	3/3/2013 0:00:00												Convolvulus lanuginosus								Plantae	Magnoliophyta	Rosopsida	Solanales	Convolvulaceae	Convolvulus		lanuginosus				Desr. in Lam.					
1501482874																										BDBCV:BDBCV-General:1618442									Es				27/2/2017 15:36:33																				BDBCV	BDBCV-General			HumanObservation				BDBCV:BDBCV-General:1618442	1618442		G. Mateo Sanz																																	2013	3	3												Europe				EspaÃ±a	ES	VALENCIA		SIMAT DE VALLDIGNA	Barranco de Palomara												39.04	-0.34		707.00			30SYJ2925																																			G. Mateo Sanz	3/3/2013 0:00:00												Convolvulus lanuginosus								Plantae	Magnoliophyta	Rosopsida	Solanales	Convolvulaceae	Convolvulus		lanuginosus				Desr. in Lam.					
1501481675																										BDBCV:BDBCV-General:1617192									Es				27/2/2017 15:22:40																				BDBCV	BDBCV-General			HumanObservation				BDBCV:BDBCV-General:1617192	1617192		G. Mateo Sanz																																	2013	3	3												Europe				EspaÃ±a	ES	VALENCIA		SIMAT DE VALLDIGNA	Barranco de Palomara												39.04	-0.34		707.00			30SYJ2924																																			G. Mateo Sanz	3/3/2013 0:00:00												Convolvulus lanuginosus								Plantae	Magnoliophyta	Rosopsida	Solanales	Convolvulaceae	Convolvulus		lanuginosus				Desr. in Lam.					
1501481673																										BDBCV:BDBCV-General:1617195									Es				27/2/2017 15:22:42																				BDBCV	BDBCV-General			HumanObservation				BDBCV:BDBCV-General:1617195	1617195		G. Mateo Sanz																																	2013	3	3												Europe				EspaÃ±a	ES	VALENCIA		SIMAT DE VALLDIGNA	Barranco de Palomara												39.03	-0.33		707.00			30SYJ3023																																			G. Mateo Sanz	3/3/2013 0:00:00												Convolvulus lanuginosus								Plantae	Magnoliophyta	Rosopsida	Solanales	Convolvulaceae	Convolvulus		lanuginosus				Desr. in Lam.					
1501481670																										BDBCV:BDBCV-General:1617197									Es				27/2/2017 15:22:43																				BDBCV	BDBCV-General			HumanObservation				BDBCV:BDBCV-General:1617197	1617197		G. Mateo Sanz																																	2013	3	3												Europe				EspaÃ±a	ES	VALENCIA		SIMAT DE VALLDIGNA	Barranco de Palomara												39.04	-0.34		707.00			30SYJ2925																																			G. Mateo Sanz	3/3/2013 0:00:00												Convolvulus lanuginosus								Plantae	Magnoliophyta	Rosopsida	Solanales	Convolvulaceae	Convolvulus		lanuginosus				Desr. in Lam.					
