id_releve	orga_fournisseur	programmes	date_releve_deb	date_releve_fin	releve_type	observateurs	insee	lieudit	comm_loc	comm_milieu	lithologie	geologie	exposition	pente	rec_total	refbiblio	page	code_perso	id_precision	x_l93	y_l93
603239	Conservatoire botanique national méditerranéen de Porquerolles	Inventaire général du CBNMED	2013-01-28	2013-01-28	Relevé de terrain	PIRES Mathias / MICHAUD Henri / PAVON Daniel	13033	CALANQUE DES ANTHÉNORS		Garrigue littorale		Roches sédimentaires carbonatées : grès							P	878793	6250547
8362307	Conservatoire botanique national méditerranéen de Porquerolles	Inventaire général du CBNMED	2018-12-02	2018-12-02	Relevé de terrain	MICHAUD Henri / PAQUIER Thibault / MORVANT Yves	83112	LE PIGEONNIER	bord de piste									019y	P	918507	6232346
359445	Bureau d'études ECO-MED (Ecologie et Médiation)		2007-04-26	2007-04-26	Relevé de terrain	LEJEUNE Solenne	83112	LA MADRAGUE	Massif dunaire										P	919633	6232962
284882	Bureau d'études ECO-MED (Ecologie et Médiation)		2007-06-19	2007-06-19	Relevé de terrain	AUDA Pascal	13028	ROUMAGOUA											P	911349	6238511
1400819	Bureau d'études ECO-MED (Ecologie et Médiation)		2011-05-05	2011-05-05	Relevé de terrain	VOLANT Jérôme	13022												P	910286	6240029
284885	Bureau d'études ECO-MED (Ecologie et Médiation)		2007-05-25	2007-05-25	Relevé de terrain	LEJEUNE Solenne	13028	CHEMIN CHARRE											P	914394	6236974
347289	Réseau des botanistes amateurs du CBNMed		2006-06-29	2006-06-29	Relevé de terrain	MORVANT Yves	83027	LE MALPASSET, VALLON DE FALOUBERT	Départ de la cote 152, puis 237, 265, 296, les Jourdans, 196 et retour.	garrigues, rochers			Indéfinie	< à 1°				1	T	920524	6238889
284812	Bureau d'études ECO-MED (Ecologie et Médiation)		2007-05-25	2007-05-25	Relevé de terrain	LEJEUNE Solenne	13023	MAOUGAVI											P	912858	6239263
12245349	Parc national des Calanques		2021-06-10	2021-06-10	Relevé de terrain	URVOY GAËLLE	13022	BOIS DE MENTAURE											P	910616	6238806
284897	Bureau d'études ECO-MED (Ecologie et Médiation)		2007-07-13	2007-07-13	Relevé de terrain	LEJEUNE Solenne	13023	LA LOUSIANNE											P	917061	6238460
419940	Conservatoire botanique national méditerranéen de Porquerolles		1838-01-01	1838-12-31	Bibliographie	ROBERT Gaspard Nicolas	83016	MONTÉE DE CUGES	à la montée de Cuges							ROBERT G. N., 1838. Plantes phanérogames qui croissent naturellement aux environs de Toulon. Perreymond-Dufort, Brignoles. 116 p.	47		T	928343	6240511
351618	Conservatoire botanique national méditerranéen de Porquerolles	Inventaire général du CBNMED	2008-05-12	2008-05-12	Relevé de terrain	MICHAUD Henri / MORVANT Yves	83035	CHAPELLE SAINTE ANNE	Piste au nord du cimetière									0300y	P	924350	6241180
284806	Bureau d'études ECO-MED (Ecologie et Médiation)		2007-05-30	2007-05-30	Relevé de terrain	LEJEUNE Solenne	13023	MAOUGAVI											P	911878	6238501
359442	Bureau d'études ECO-MED (Ecologie et Médiation)		2007-06-26	2007-06-26	Relevé de terrain	LEJEUNE Solenne	83027	LE MALPASSET	en bord de piste DFCI ^la Bégude^										P	920362	6239497
359353	Bureau d'études ECO-MED (Ecologie et Médiation)		2007-04-24	2007-04-24	Relevé de terrain	LEJEUNE Solenne	83112	LE PIGEONNIER	Sentier du Littoral										P	918435	6232159
8611797	Réseau des botanistes amateurs du CBNMed		2008-05-03	2008-05-03	Relevé de terrain	LEWIN Jean-Marc	66014	Roc Redoun										1893	T	681931	6185212
8703483	Conservatoire d'espaces naturels du Languedoc-Roussillon		2020-05-12	2020-05-12	Relevé de terrain	NICOLAS Sylvain	66071												P	677603	6185377
359393	Bureau d'études ECO-MED (Ecologie et Médiation)		2007-06-26	2007-06-26	Relevé de terrain	LEJEUNE Solenne	83027	LE MALPASSET	en bord de piste DFCI ^la Bégude^										P	920632	6239187
256622	Conservatoire botanique national méditerranéen de Porquerolles		1899-01-01	1975-12-31	Bibliographie	MOLINIER René Hervé André	13043									MOLINIER RE. & MARTIN P., 1981. Catalogue des plantes vasculaires des Bouches-du-Rhône. Imprimerie municipale, Marseille. 375 p.	259		C	881200	6257400
1156806	Société Linnéenne de Provence		2010-11-17	2010-11-17	Relevé de terrain	VOLANT Jérôme	13023												P	911880	6238581
359363	Bureau d'études ECO-MED (Ecologie et Médiation)		2007-04-24	2007-04-24	Relevé de terrain	LEJEUNE Solenne	83112	LA NARTETTE											P	919044	6232561
357902	Conservatoire botanique national méditerranéen de Porquerolles	Inventaire général du CBNMED	2010-03-14	2010-03-14	Relevé de terrain	MICHAUD Henri / MORVANT Yves	83009	ROUSTAGNON										113y	P	922296	6230975
8708526	Conservatoire d'espaces naturels du Languedoc-Roussillon		2016-05-27	2016-05-27	Relevé de terrain	BOUTELOUP Romain	66069												P	684986	6191003
653452	Bureau d'études BIODIV		2014-05-20	2014-05-20	Relevé de terrain	BARET Julien	13033												P	879331	6250673
359404	Bureau d'études ECO-MED (Ecologie et Médiation)		2007-04-24	2007-04-24	Relevé de terrain	LEJEUNE Solenne	83112	LE PIGEONNIER	Proximité du sentier du Littoral										P	918826	6231990
8384614	Parc naturel régional de la Narbonnaise		2018-07-05	2018-07-05	Relevé de terrain	NICOLAS Sylvain	11266	CHANTE PERDRIX	T2-6	sol nu 30 %									P	700525	6209950
1400816	Bureau d'études ECO-MED (Ecologie et Médiation)		2011-04-20	2011-04-20	Relevé de terrain	VOLANT Jérôme	13028												P	910699	6238829
8015649	Agence MTDA		2015-05-19	2015-05-19	Relevé de terrain	MALLOL Sébastien	83027											0337MTDA15	P	920579	6239444
359434	Bureau d'études ECO-MED (Ecologie et Médiation)		2007-06-29	2007-06-29	Relevé de terrain	LEJEUNE Solenne	83112	LES ENGRAVIERS	Sentier du Littoral										P	921830	6230485
359414	Bureau d'études ECO-MED (Ecologie et Médiation)		2007-04-22	2007-04-22	Relevé de terrain	LEJEUNE Solenne	83112	LE PIGEONNIER											P	918514	6232350
358635	Bureau d'études ECO-MED (Ecologie et Médiation)		2007-07-13	2007-07-13	Relevé de terrain	LEJEUNE Solenne	83027	LES PLAINES BARONNES											P	918044	6237311
10354773	Bureau d'études NYMPHALIS		2019-06-06	2019-06-06	Relevé de terrain	LEJEUNE Romain	11266												P	700974	6210574
414161	Conservatoire botanique national méditerranéen de Porquerolles	Inventaire général du CBNMED	2012-11-01	2012-11-01	Relevé de terrain	MORVANT Yves / MICHAUD Henri	83112	PORT D'ALON	TALUS BORD DE ROUTE	GARRIGUE OUVERTE		Roches sédimentaires carbonatées : calcaires						362Y	P	920746	6231636
284844	Bureau d'études ECO-MED (Ecologie et Médiation)		2007-07-13	2007-07-13	Relevé de terrain	LEJEUNE Solenne	13028	LA LOUSIANNE											P	917123	6238041
284786	Bureau d'études ECO-MED (Ecologie et Médiation)		2007-05-30	2007-05-30	Relevé de terrain	LEJEUNE Solenne	13023	MAOUGAVI											P	912489	6238762
12245905	Parc national des Calanques		2021-06-10	2021-06-10	Relevé de terrain	URVOY GAËLLE	13022	BOIS DE MENTAURE											P	909852	6239208
8015365	Agence MTDA		2015-05-19	2015-05-19	Relevé de terrain	MALLOL Sébastien	83027											0301MTDA15	P	921408	6240378
19219	Réseau des botanistes amateurs du CBNMed		2000-06-01	2000-06-01	Relevé de terrain	BRUNET Catherine	11202	COURBATIERES										Base de données Dominique BARREAU	T	702536	6199719
284976	Bureau d'études ECO-MED (Ecologie et Médiation)		2007-07-13	2007-07-13	Relevé de terrain	LEJEUNE Solenne	13028	LA LOUSIANNE											P	917333	6237841
8015490	Agence MTDA		2015-05-19	2015-05-19	Relevé de terrain	MALLOL Sébastien	83027											0307MTDA15	P	921319	6240402
1136787	Naturalia Environnement		2014-05-19	2014-05-19	Relevé de terrain	CROZE Thomas	13028												P	910179	6237739
10413221	Conservatoire botanique national méditerranéen de Porquerolles		2021-04-07	2021-04-07	Relevé de terrain	ANDRIEU Frédéric	11266	Combe Redonde	""	Garrigue à romarin							""	""	P	702432	6210862
8703331	Conservatoire d'espaces naturels du Languedoc-Roussillon		2020-05-12	2020-05-12	Relevé de terrain	NICOLAS Sylvain	66071												P	676707	6185858
1171886	Conservatoire botanique national méditerranéen de Porquerolles		2015-11-11	2015-11-11	Relevé de terrain	MICHAUD Henri	13028	LA LOUISIANNE										GH118	P	917167	6237819
8015582	Agence MTDA		2015-05-19	2015-05-19	Relevé de terrain	MALLOL Sébastien	83027											0039MTDA15	P	922019	6240407
293372	Conservatoire botanique national méditerranéen de Porquerolles	Inventaire général du CBNMED	2011-12-18	2011-12-18	Relevé de terrain	MICHAUD Henri / MORVANT Yves	13028	PLAINES BARONNES	PISTE ST POMPAGE									268Y	P	917415	6236422
10445198	Association Les Amis du Conservatoire botanique national méditerranéen	Inventaire général du CBNMED	2021-06-04	2021-06-04	Relevé de terrain	MORVANT Yves	83035	Chapelle Sainte-ANNE 	SENTIER DE MAQUIS CAILLOUTEUX	SENTIER CAILLOUTEUX		Roches sédimentaires carbonatées : grès					""	Y	P	924648	6241177
284854	Bureau d'études ECO-MED (Ecologie et Médiation)		2007-05-23	2007-05-23	Relevé de terrain	LEJEUNE Solenne	13021	LE ROUET											P	877109	6250769
8372638	Naturalia Environnement		2016-06-30	2016-06-30	Relevé de terrain	PRUNIER Robin	83123												P	926043	6233026
603255	Conservatoire botanique national méditerranéen de Porquerolles	Inventaire général du CBNMED	2013-01-28	2013-01-28	Relevé de terrain	PIRES Mathias / MICHAUD Henri / PAVON Daniel	13033	CALANQUE DES ANTHÉNORS		Garrigue littorale		Roches sédimentaires carbonatées : grès							P	879134	6250500
284802	Bureau d'études ECO-MED (Ecologie et Médiation)		2007-05-15	2007-05-15	Relevé de terrain	AUDA Pascal	13028	ATHELIA	Nord de la décharge										P	910728	6238889
357896	Conservatoire botanique national méditerranéen de Porquerolles	Inventaire général du CBNMED	2010-03-14	2010-03-14	Relevé de terrain	MICHAUD Henri / MORVANT Yves	83009	ROUSTAGNON										107y	P	922864	6231390
19072	Réseau des botanistes amateurs du CBNMed		2009-05-11	2009-05-11	Relevé de terrain	BARREAU Dominique	11262	GRANDE ROUQUETTE										Base de données Dominique BARREAU	T	711281	6228738
12245713	Parc national des Calanques		2021-06-10	2021-06-10	Relevé de terrain	FERREIRA Olivier	13022	BOIS DE MENTAURE											P	910441	6238651
8015629	Agence MTDA		2015-05-19	2015-05-19	Relevé de terrain	MALLOL Sébastien	83027											0320MTDA15	P	921319	6240463
10412155	Conservatoire botanique national méditerranéen de Porquerolles		2021-04-07	2021-04-07	Relevé de terrain	ANDRIEU Frédéric	11266	Combe Redonde	""	Pelouse et garrigue rocailleuse exposées au sud							""	""	P	702587	6211073
654042	Bureau d'études BIODIV		2014-04-29	2014-04-29	Relevé de terrain	BARET Julien	13021			bord de piste Zone très dégradée par les traitements DFCI Lame de débroussaillement-broyage maintenue trop basse et génératrice d'érosion									P	877047	6250942
8057452	Conservatoire d'espaces naturels du Languedoc-Roussillon		2013-04-17	2013-04-17	Relevé de terrain	CARBONNE Julien	11170												P	707853	6225249
1155175	Société Linnéenne de Provence		2010-11-17	2010-11-17	Relevé de terrain	VOLANT Jérôme	13028												P	910699	6238899
1173266	Conservatoire botanique national méditerranéen de Porquerolles	Inventaire général du CBNMED	2015-11-15	2015-11-15	Relevé de terrain	MORVANT Yves / MICHAUD Henri	83027	LES BARBAROUX	PISTE DU TELEGRAPHE			Roches sédimentaires carbonatées : grès						136Y	P	918805	6238080
1173276	Conservatoire botanique national méditerranéen de Porquerolles	Inventaire général du CBNMED	2015-11-15	2015-11-15	Relevé de terrain	MICHAUD Henri / MORVANT Yves	13023	LE VERRIER	PISTE DU TELEGRAPHE									126Y	P	917598	6239331
8625970	Parc national des Calanques		2019-04-15	2019-04-15	Relevé de terrain	IMBERT Mathieu	13028	BOIS DE MENTAURE										20041	P	910650	6238838
12244361	Parc national des Calanques		2021-06-10	2021-06-10	Relevé de terrain	URVOY GAËLLE	13028	BOIS DE MENTAURE											P	910800	6238747
12244624	Parc national des Calanques		2021-06-10	2021-06-10	Relevé de terrain	URVOY GAËLLE	13022	BOIS DE MENTAURE											P	910515	6238716
10351053	Bureau d'études NYMPHALIS		2019-06-06	2019-06-06	Relevé de terrain	LEJEUNE Romain	11266												P	700345	6211561
362256	Bureau d'Etudes CERCIS		2010-01-01	2010-12-31	Bibliographie	FAURE Karine	83112									CERCIS, Andromède océanologie, 2010. Réseau Natura 2000. Site La Pointe fauconnière (FR9301609). Document d'objectifs.			P	921489	6231240
8015612	Agence MTDA		2015-05-19	2015-05-19	Relevé de terrain	MALLOL Sébastien	83027											0346MTDA15	P	920538	6239518
12245392	Parc national des Calanques		2021-06-10	2021-06-10	Relevé de terrain	FERREIRA Olivier	13028	MENTAURE											P	910334	6238510
10453112	Réseau des botanistes amateurs du CBNMed		2020-05-17	2020-05-17	Relevé de terrain	LEWIN Jean-Marc	66041	LE CAMP GRAS											T	682447	6187833
359383	Bureau d'études ECO-MED (Ecologie et Médiation)		2007-06-26	2007-06-26	Relevé de terrain	LEJEUNE Solenne	83035	LES VAS											P	924719	6236773
357893	Conservatoire botanique national méditerranéen de Porquerolles	Inventaire général du CBNMED	2010-03-14	2010-03-14	Relevé de terrain	MICHAUD Henri / MORVANT Yves	83009	ROUSTAGNON										0104y	P	922944	6231273
359387	Bureau d'études ECO-MED (Ecologie et Médiation)		2007-04-24	2007-04-24	Relevé de terrain	LEJEUNE Solenne	83112	LA NARTETTE	Le long de la piste de protection incencie La Fauconnière										P	919314	6232561
8121529	Parc national des Calanques		2016-05-22	2016-05-22	Relevé de terrain	ONOFRIO Patrice, d'	13022	BOIS DE MENTAURE											P	910636	6238856
2689572	Association INFLOVAR		2005-05-15	2005-05-15	Relevé de terrain	CRUON Roger	83035		au nord du vallon du Cannet, est de la cote 380										T	922448	6241579
284791	Bureau d'études ECO-MED (Ecologie et Médiation)		2007-05-25	2007-05-25	Relevé de terrain	LEJEUNE Solenne	13023	MAOUGAVI											P	912769	6239362
12245691	Parc national des Calanques		2021-06-10	2021-06-10	Relevé de terrain	URVOY GAËLLE	13028	MENTAURE											P	910330	6238528
359408	Bureau d'études ECO-MED (Ecologie et Médiation)		2007-04-22	2007-04-22	Relevé de terrain	LEJEUNE Solenne	83112	LE PIGEONNIER											P	919015	6232691
8015590	Agence MTDA		2015-05-19	2015-05-19	Relevé de terrain	MALLOL Sébastien	83027											0343MTDA15	P	920556	6239499
1155965	Société Linnéenne de Provence		2010-11-17	2010-11-17	Relevé de terrain	VOLANT Jérôme	13023												P	911890	6238581
658054	Bureau d'études ECOSPHERE		2013-05-24	2013-05-24	Relevé de terrain	CROUZET Nicolas	83035												P	926908	6241885
8705902	Conservatoire d'espaces naturels du Languedoc-Roussillon		2020-05-12	2020-05-12	Relevé de terrain	NICOLAS Sylvain	66071												P	677392	6185667
8618253	Réseau des botanistes amateurs du CBNMed		2000-05-22	2000-05-22	Relevé de terrain	LEWIN Jean-Marc	66190	Font Estremera	Autour de la résurgence et bas du ravin à proximité	Garrigue, trou d'eau, rochers								4081	T	696495	6195598
350929	Conservatoire botanique national méditerranéen de Porquerolles		1853-01-01	1853-12-31	Bibliographie	ROBERT Gaspard Nicolas	83016	MONTÉE DE CUGES	Montée de Cujes. Lieux pierreux.							HANRY H., 1853. Botanique, chap. 3 in Prodrome d'Histoire Naturelle du département du Var, 1ère partie. P. Garcin, Draguignan, pp. 135-397.	293		T	928478	6240045
10452018	Réseau des botanistes amateurs du CBNMed		2020-06-05	2020-06-05	Relevé de terrain	LEWIN Jean-Marc	66030	COMA DELS BOCS	Au SW du village.	Garrigue, friches, cultures.									T	678523	6183817
1171894	Conservatoire botanique national méditerranéen de Porquerolles		2015-11-11	2015-11-11	Relevé de terrain	MICHAUD Henri	13028	LA SAMBRE										GH110	P	917542	6238075
359466	Bureau d'études ECO-MED (Ecologie et Médiation)		2007-04-26	2007-04-26	Relevé de terrain	LEJEUNE Solenne	83112	LA MADRAGUE	Massif dunaire										P	919753	6233102
153785	Conservatoire botanique national méditerranéen de Porquerolles	Inventaire général du CBNMED	2012-05-15	2012-05-15	Relevé de terrain	ARGAGNON Olivier	66030	LA CRESSE	Calce : à la Cresse, sur la crête	Rocailles							""	JD180	P	680618	6185047
2652226	Conservatoire botanique national méditerranéen de Porquerolles	Inventaire général du CBNMED	2016-11-20	2016-11-20	Relevé de terrain	MORVANT Yves / MICHAUD Henri	83027	LE PIN	garrigue caillouteuse									005y	P	918285	6236459
284835	Bureau d'études ECO-MED (Ecologie et Médiation)		2007-04-13	2007-04-13	Relevé de terrain	LEJEUNE Solenne / AUDA Pascal	13028	ROUMAGOUA	Ouest du Roumagoua										P	911289	6238530
2639553	Société Linnéenne de Provence		2016-06-04	2016-06-04	Relevé de terrain	PAVON Daniel	13023	JAS DE MONDON - MAOUGAVI											P	912658	6239445
359457	Bureau d'études ECO-MED (Ecologie et Médiation)		2007-06-29	2007-06-29	Relevé de terrain	LEJEUNE Solenne	83009	ROUSTAGNON	le long de la piste DFCI Roustagnon										P	922238	6231096
10413217	Conservatoire botanique national méditerranéen de Porquerolles		2021-04-07	2021-04-07	Relevé de terrain	ANDRIEU Frédéric	11266	Combe Redonde	""	Pelouse rocailleuse							""	""	P	702337	6211062
658083	Bureau d'études ECOSPHERE		2013-05-28	2013-05-28	Relevé de terrain	CROUZET Nicolas	83016												P	929114	6240177
150346	Bureau d'études Cabinet Barbanson Environnement		2005-03-01	2005-03-01	Relevé de terrain	LEJEUNE Romain	66190	COMBE FRANCAISE	[centroïde d'un polygone]									CB142	P	693001	6194398
19347	Réseau des botanistes amateurs du CBNMed		1996-05-22	1996-05-22	Relevé de terrain	BARREAU Dominique	11379	ILE DE L'AUTE										Base de données Dominique BARREAU	P	700223	6218385
8060714	Conservatoire d'espaces naturels du Languedoc-Roussillon		2015-04-30	2015-04-30	Relevé de terrain	SIROT Benjamin	11379												P	700170	6218352
658087	Bureau d'études ECOSPHERE		2013-05-28	2013-05-28	Relevé de terrain	CROUZET Nicolas	83016												P	929155	6240153
359452	Bureau d'études ECO-MED (Ecologie et Médiation)		2007-06-26	2007-06-26	Relevé de terrain	LEJEUNE Solenne	83027	VALLON DU CANNET											P	922151	6240461
357969	Réseau des botanistes amateurs du CBNMed		2010-03-29	2010-03-29	Relevé de terrain	MORVANT Yves	83027	LES COSTES GALINES	AU DESSUS STADE									179	P	922651	6236759
